id_votacao,id_deputado,tipoVoto,dataRegistroVoto
2388029-94,204361,1.0,2024-07-11T12:44:46
2388029-94,74090,1.0,2024-07-11T12:44:45
2388029-94,74467,1.0,2024-07-11T12:44:45
2388029-94,74537,1.0,2024-07-11T12:44:45
2388029-94,220715,1.0,2024-07-11T12:44:45
2388029-94,73531,1.0,2024-07-11T12:44:43
2388029-94,160976,1.0,2024-07-11T12:44:43
2388029-94,204408,1.0,2024-07-11T12:44:43
2388029-94,206018,1.0,2024-07-11T12:44:43
2388029-94,220570,0.0,2024-07-11T12:44:43
2388029-94,220624,1.0,2024-07-11T12:44:43
2388029-94,122195,1.0,2024-07-11T12:44:42
2388029-94,204388,1.0,2024-07-11T12:44:41
2388029-94,220633,1.0,2024-07-11T12:44:41
2388029-94,139285,1.0,2024-07-11T12:44:40
2388029-94,141459,1.0,2024-07-11T12:44:40
2388029-94,160559,1.0,2024-07-11T12:44:40
2388029-94,204553,1.0,2024-07-11T12:44:40
2388029-94,220620,1.0,2024-07-11T12:44:40
2388029-94,220626,1.0,2024-07-11T12:44:40
2388029-94,220635,1.0,2024-07-11T12:44:40
2388029-94,68720,1.0,2024-07-11T12:44:39
2388029-94,220631,1.0,2024-07-11T12:44:39
2388029-94,74454,1.0,2024-07-11T12:44:37
2388029-94,214694,1.0,2024-07-11T12:44:37
2388029-94,218086,1.0,2024-07-11T12:44:37
2388029-94,121948,1.0,2024-07-11T12:44:35
2388029-94,220583,1.0,2024-07-11T12:44:35
2388029-94,220659,1.0,2024-07-11T12:44:35
2388029-94,98057,1.0,2024-07-11T12:44:34
2388029-94,220543,1.0,2024-07-11T12:44:34
2388029-94,141391,1.0,2024-07-11T12:44:33
2388029-94,204480,1.0,2024-07-11T12:44:33
2388029-94,220629,1.0,2024-07-11T12:44:33
2388029-94,220670,1.0,2024-07-11T12:44:33
2388029-94,220593,1.0,2024-07-11T12:44:32
2388029-94,222429,1.0,2024-07-11T12:44:32
2388029-94,204407,1.0,2024-07-11T12:44:31
2388029-94,178881,1.0,2024-07-11T12:44:30
2388029-94,204506,1.0,2024-07-11T12:44:30
2388029-94,220580,1.0,2024-07-11T12:44:30
2388029-94,220608,1.0,2024-07-11T12:44:28
2388029-94,92346,1.0,2024-07-11T12:44:27
2388029-94,160538,1.0,2024-07-11T12:44:27
2388029-94,178876,1.0,2024-07-11T12:44:26
2388029-94,204533,1.0,2024-07-11T12:44:26
2388029-94,220550,1.0,2024-07-11T12:44:26
2388029-94,220667,1.0,2024-07-11T12:44:26
2388029-94,209787,1.0,2024-07-11T12:44:25
2388029-94,220589,1.0,2024-07-11T12:44:25
2388029-94,228837,1.0,2024-07-11T12:44:25
2388029-94,229106,1.0,2024-07-11T12:44:25
2388029-94,220662,1.0,2024-07-11T12:44:24
2388029-94,224117,1.0,2024-07-11T12:44:24
2388029-94,74371,1.0,2024-07-11T12:44:23
2388029-94,204365,1.0,2024-07-11T12:44:23
2388029-94,215043,1.0,2024-07-11T12:44:23
2388029-94,220606,1.0,2024-07-11T12:44:23
2388029-94,220695,1.0,2024-07-11T12:44:23
2388029-94,178972,1.0,2024-07-11T12:44:22
2388029-94,204406,1.0,2024-07-11T12:44:22
2388029-94,204473,1.0,2024-07-11T12:44:22
2388029-94,220652,1.0,2024-07-11T12:44:22
2388029-94,141464,1.0,2024-07-11T12:44:21
2388029-94,220538,1.0,2024-07-11T12:44:21
2388029-94,228272,1.0,2024-07-11T12:44:21
2388029-94,163321,1.0,2024-07-11T12:44:20
2388029-94,204394,1.0,2024-07-11T12:44:20
2388029-94,204512,1.0,2024-07-11T12:44:20
2388029-94,74273,1.0,2024-07-11T12:44:19
2388029-94,160517,1.0,2024-07-11T12:44:19
2388029-94,178954,1.0,2024-07-11T12:44:19
2388029-94,220555,1.0,2024-07-11T12:44:19
2388029-94,204369,1.0,2024-07-11T12:44:18
2388029-94,204416,1.0,2024-07-11T12:44:18
2388029-94,229333,1.0,2024-07-11T12:44:18
2388029-94,74856,1.0,2024-07-11T12:44:17
2388029-94,152605,1.0,2024-07-11T12:44:16
2388029-94,160673,1.0,2024-07-11T12:44:16
2388029-94,220621,1.0,2024-07-11T12:44:16
2388029-94,107970,1.0,2024-07-11T12:44:15
2388029-94,220595,1.0,2024-07-11T12:44:15
2388029-94,204540,1.0,2024-07-11T12:44:14
2388029-94,220574,1.0,2024-07-11T12:44:14
2388029-94,222142,1.0,2024-07-11T12:44:14
2388029-94,220584,1.0,2024-07-11T12:44:13
2388029-94,220641,1.0,2024-07-11T12:44:13
2388029-94,220704,1.0,2024-07-11T12:44:13
2388029-94,229259,1.0,2024-07-11T12:44:13
2388029-94,150418,1.0,2024-07-11T12:44:12
2388029-94,220582,1.0,2024-07-11T12:44:11
2388029-94,178884,1.0,2024-07-11T12:44:09
2388029-94,80815,1.0,2024-07-11T12:44:08
2388029-94,204422,1.0,2024-07-11T12:44:07
2388029-94,220534,1.0,2024-07-11T12:44:05
2388029-94,204378,1.0,2024-07-11T12:44:03
2388029-94,220544,1.0,2024-07-11T12:44:03
2388029-94,220588,1.0,2024-07-11T12:44:03
2388029-94,141516,1.0,2024-07-11T12:44:02
2388029-94,161440,1.0,2024-07-11T12:44:02
2388029-94,220549,1.0,2024-07-11T12:44:02
2388029-94,74159,1.0,2024-07-11T12:44:01
2388029-94,204486,1.0,2024-07-11T12:44:01
2388029-94,212625,1.0,2024-07-11T12:44:01
2388029-94,220578,1.0,2024-07-11T12:44:01
2388029-94,188097,1.0,2024-07-11T12:44:00
2388029-94,74171,1.0,2024-07-11T12:43:59
2388029-94,220528,1.0,2024-07-11T12:43:57
2388029-94,220607,1.0,2024-07-11T12:43:57
2388029-94,220666,1.0,2024-07-11T12:43:57
2388029-94,204457,1.0,2024-07-11T12:43:56
2388029-94,220547,1.0,2024-07-11T12:43:56
2388029-94,205865,1.0,2024-07-11T12:43:55
2388029-94,220545,1.0,2024-07-11T12:43:55
2388029-94,220576,1.0,2024-07-11T12:43:55
2388029-94,141470,1.0,2024-07-11T12:43:53
2388029-94,178987,1.0,2024-07-11T12:43:53
2388029-94,220529,1.0,2024-07-11T12:43:52
2388029-94,220654,1.0,2024-07-11T12:43:52
2388029-94,205476,1.0,2024-07-11T12:43:51
2388029-94,178946,1.0,2024-07-11T12:43:50
2388029-94,141456,1.0,2024-07-11T12:43:48
2388029-94,74270,Artigo 17,2024-07-11T12:43:38
2388029-88,73486,1.0,2024-07-11T12:40:49
2388029-88,178896,1.0,2024-07-11T12:40:48
2388029-88,220704,1.0,2024-07-11T12:40:48
2388029-88,160976,1.0,2024-07-11T12:40:39
2388029-88,178884,1.0,2024-07-11T12:40:30
2388029-88,107283,1.0,2024-07-11T12:40:22
2388029-88,74159,1.0,2024-07-11T12:40:21
2388029-88,141464,1.0,2024-07-11T12:40:14
2388029-88,160610,1.0,2024-07-11T12:40:03
2388029-88,74090,1.0,2024-07-11T12:40:01
2388029-88,66828,1.0,2024-07-11T12:39:51
2388029-88,204534,1.0,2024-07-11T12:39:49
2388029-88,220543,1.0,2024-07-11T12:39:37
2388029-88,220713,1.0,2024-07-11T12:39:22
2388029-88,74467,1.0,2024-07-11T12:39:18
2388029-88,178860,1.0,2024-07-11T12:39:15
2388029-88,204570,1.0,2024-07-11T12:39:12
2388029-88,121948,1.0,2024-07-11T12:39:06
2388029-88,74095,1.0,2024-07-11T12:39:00
2388029-88,178873,1.0,2024-07-11T12:38:56
2388029-88,178964,1.0,2024-07-11T12:38:55
2388029-88,204525,1.0,2024-07-11T12:38:52
2388029-88,220667,1.0,2024-07-11T12:38:52
2388029-88,160510,1.0,2024-07-11T12:38:51
2388029-88,220708,1.0,2024-07-11T12:38:39
2388029-88,74084,0.0,2024-07-11T12:38:38
2388029-88,220573,1.0,2024-07-11T12:38:37
2388029-88,204541,1.0,2024-07-11T12:38:30
2388029-88,160575,1.0,2024-07-11T12:38:25
2388029-88,220530,1.0,2024-07-11T12:38:22
2388029-88,178997,1.0,2024-07-11T12:38:17
2388029-88,204492,1.0,2024-07-11T12:38:17
2388029-88,74554,1.0,2024-07-11T12:38:12
2388029-88,178895,1.0,2024-07-11T12:38:12
2388029-88,204456,1.0,2024-07-11T12:38:12
2388029-88,226708,1.0,2024-07-11T12:38:11
2388029-88,204410,1.0,2024-07-11T12:38:09
2388029-88,219585,1.0,2024-07-11T12:38:04
2388029-88,204535,1.0,2024-07-11T12:38:01
2388029-88,220548,1.0,2024-07-11T12:37:58
2388029-88,220602,1.0,2024-07-11T12:37:57
2388029-88,220691,0.0,2024-07-11T12:37:57
2388029-88,204351,1.0,2024-07-11T12:37:53
2388029-88,229259,1.0,2024-07-11T12:37:50
2388029-88,73768,1.0,2024-07-11T12:37:41
2388029-88,74044,1.0,2024-07-11T12:37:40
2388029-88,204573,1.0,2024-07-11T12:37:40
2388029-88,204526,1.0,2024-07-11T12:37:39
2388029-88,220598,1.0,2024-07-11T12:37:33
2388029-88,204396,1.0,2024-07-11T12:37:22
2388029-88,98057,1.0,2024-07-11T12:37:18
2388029-88,204431,1.0,2024-07-11T12:37:18
2388029-88,178947,1.0,2024-07-11T12:37:11
2388029-88,220607,1.0,2024-07-11T12:37:11
2388029-88,74052,1.0,2024-07-11T12:37:10
2388029-88,178929,1.0,2024-07-11T12:37:08
2388029-88,220618,1.0,2024-07-11T12:37:05
2388029-88,220561,1.0,2024-07-11T12:37:04
2388029-88,220590,1.0,2024-07-11T12:37:03
2388029-88,178858,1.0,2024-07-11T12:37:01
2388029-88,220565,1.0,2024-07-11T12:36:56
2388029-88,74646,1.0,2024-07-11T12:36:54
2388029-88,74376,1.0,2024-07-11T12:36:52
2388029-88,178835,1.0,2024-07-11T12:36:49
2388029-88,223128,1.0,2024-07-11T12:36:48
2388029-88,228941,1.0,2024-07-11T12:36:48
2388029-88,204455,1.0,2024-07-11T12:36:46
2388029-88,160161,1.0,2024-07-11T12:36:43
2388029-88,160665,1.0,2024-07-11T12:36:38
2388029-88,178871,1.0,2024-07-11T12:36:38
2388029-88,152605,1.0,2024-07-11T12:36:35
2388029-88,204378,1.0,2024-07-11T12:36:35
2388029-88,205865,1.0,2024-07-11T12:36:34
2388029-88,74041,1.0,2024-07-11T12:36:33
2388029-88,228837,1.0,2024-07-11T12:36:33
2388029-88,73801,1.0,2024-07-11T12:36:31
2388029-88,74075,1.0,2024-07-11T12:36:25
2388029-88,204459,1.0,2024-07-11T12:36:25
2388029-88,220631,1.0,2024-07-11T12:36:21
2388029-88,204394,1.0,2024-07-11T12:36:19
2388029-88,160632,1.0,2024-07-11T12:36:15
2388029-88,220591,1.0,2024-07-11T12:36:12
2388029-88,178986,1.0,2024-07-11T12:36:11
2388029-88,220526,1.0,2024-07-11T12:36:11
2388029-88,220685,1.0,2024-07-11T12:36:08
2388029-88,104552,1.0,2024-07-11T12:36:06
2388029-88,160674,1.0,2024-07-11T12:36:04
2388029-88,204372,1.0,2024-07-11T12:36:04
2388029-88,220557,1.0,2024-07-11T12:36:04
2388029-88,220690,1.0,2024-07-11T12:35:58
2388029-88,220658,1.0,2024-07-11T12:35:57
2388029-88,160518,1.0,2024-07-11T12:35:54
2388029-88,179001,1.0,2024-07-11T12:35:54
2388029-88,141450,1.0,2024-07-11T12:35:53
2388029-88,204524,1.0,2024-07-11T12:35:49
2388029-88,220599,1.0,2024-07-11T12:35:48
2388029-88,162067,1.0,2024-07-11T12:35:47
2388029-88,139285,1.0,2024-07-11T12:35:46
2388029-88,160556,1.0,2024-07-11T12:35:46
2388029-88,178946,1.0,2024-07-11T12:35:46
2388029-88,74848,1.0,2024-07-11T12:35:44
2388029-88,220587,0.0,2024-07-11T12:35:44
2388029-88,74057,1.0,2024-07-11T12:35:43
2388029-88,220621,1.0,2024-07-11T12:35:42
2388029-88,160559,1.0,2024-07-11T12:35:41
2388029-88,220539,1.0,2024-07-11T12:35:38
2388029-88,204473,1.0,2024-07-11T12:35:37
2388029-88,204482,1.0,2024-07-11T12:35:37
2388029-88,220551,1.0,2024-07-11T12:35:37
2388029-88,160527,1.0,2024-07-11T12:35:36
2388029-88,178987,1.0,2024-07-11T12:35:36
2388029-88,220669,1.0,2024-07-11T12:35:36
2388029-88,204533,1.0,2024-07-11T12:35:35
2388029-88,220611,1.0,2024-07-11T12:35:35
2388029-88,141480,1.0,2024-07-11T12:35:34
2388029-88,160535,1.0,2024-07-11T12:35:34
2388029-88,220608,1.0,2024-07-11T12:35:33
2388029-88,204504,1.0,2024-07-11T12:35:32
2388029-88,220698,1.0,2024-07-11T12:35:31
2388029-88,220615,1.0,2024-07-11T12:35:30
2388029-88,204369,1.0,2024-07-11T12:35:29
2388029-88,213274,1.0,2024-07-11T12:35:29
2388029-88,178970,1.0,2024-07-11T12:35:28
2388029-88,220673,1.0,2024-07-11T12:35:28
2388029-88,220674,1.0,2024-07-11T12:35:26
2388029-88,220652,1.0,2024-07-11T12:35:25
2388029-88,74550,1.0,2024-07-11T12:35:23
2388029-88,88256,1.0,2024-07-11T12:35:23
2388029-88,220594,1.0,2024-07-11T12:35:22
2388029-88,229082,1.0,2024-07-11T12:35:21
2388029-88,229106,1.0,2024-07-11T12:35:20
2388029-88,74060,1.0,2024-07-11T12:35:18
2388029-88,209189,1.0,2024-07-11T12:35:18
2388029-88,204486,1.0,2024-07-11T12:35:14
2388029-88,220555,1.0,2024-07-11T12:35:14
2388029-88,226179,1.0,2024-07-11T12:35:14
2388029-88,74141,1.0,2024-07-11T12:35:13
2388029-88,178843,1.0,2024-07-11T12:35:13
2388029-88,220580,1.0,2024-07-11T12:35:13
2388029-88,123086,1.0,2024-07-11T12:35:12
2388029-88,204488,1.0,2024-07-11T12:35:11
2388029-88,227660,1.0,2024-07-11T12:35:11
2388029-88,160600,1.0,2024-07-11T12:35:09
2388029-88,204355,1.0,2024-07-11T12:35:09
2388029-88,73701,1.0,2024-07-11T12:35:06
2388029-88,74574,1.0,2024-07-11T12:35:05
2388029-88,160601,1.0,2024-07-11T12:35:04
2388029-88,229225,1.0,2024-07-11T12:35:04
2388029-88,141421,1.0,2024-07-11T12:35:03
2388029-88,74270,1.0,2024-07-11T12:35:02
2388029-88,204444,1.0,2024-07-11T12:35:02
2388029-88,220527,1.0,2024-07-11T12:35:01
2388029-88,220574,1.0,2024-07-11T12:35:01
2388029-88,98615,1.0,2024-07-11T12:35:00
2388029-88,178934,1.0,2024-07-11T12:35:00
2388029-88,160517,1.0,2024-07-11T12:34:59
2388029-88,178866,1.0,2024-07-11T12:34:59
2388029-88,205476,1.0,2024-07-11T12:34:57
2388029-88,141485,1.0,2024-07-11T12:34:55
2388029-88,178983,1.0,2024-07-11T12:34:55
2388029-88,204518,1.0,2024-07-11T12:34:55
2388029-88,204422,1.0,2024-07-11T12:34:54
2388029-88,220566,1.0,2024-07-11T12:34:52
2388029-88,220578,1.0,2024-07-11T12:34:52
2388029-88,73692,1.0,2024-07-11T12:34:51
2388029-88,220558,1.0,2024-07-11T12:34:51
2388029-88,220700,1.0,2024-07-11T12:34:51
2388029-88,204419,1.0,2024-07-11T12:34:50
2388029-88,204489,1.0,2024-07-11T12:34:50
2388029-88,218086,1.0,2024-07-11T12:34:50
2388029-88,220609,1.0,2024-07-11T12:34:49
2388029-88,220612,1.0,2024-07-11T12:34:49
2388029-88,220668,1.0,2024-07-11T12:34:49
2388029-88,103758,1.0,2024-07-11T12:34:48
2388029-88,220624,1.0,2024-07-11T12:34:48
2388029-88,165470,1.0,2024-07-11T12:34:47
2388029-88,220699,1.0,2024-07-11T12:34:47
2388029-88,74253,1.0,2024-07-11T12:34:46
2388029-88,74537,1.0,2024-07-11T12:34:46
2388029-88,204407,1.0,2024-07-11T12:34:46
2388029-88,220579,1.0,2024-07-11T12:34:46
2388029-88,204508,1.0,2024-07-11T12:34:45
2388029-88,220597,1.0,2024-07-11T12:34:45
2388029-88,74079,1.0,2024-07-11T12:34:44
2388029-88,141459,1.0,2024-07-11T12:34:44
2388029-88,220604,1.0,2024-07-11T12:34:44
2388029-88,62881,1.0,2024-07-11T12:34:43
2388029-88,156190,1.0,2024-07-11T12:34:43
2388029-88,178933,1.0,2024-07-11T12:34:43
2388029-88,220552,1.0,2024-07-11T12:34:43
2388029-88,220677,1.0,2024-07-11T12:34:43
2388029-88,107970,1.0,2024-07-11T12:34:42
2388029-88,204449,1.0,2024-07-11T12:34:42
2388029-88,220008,1.0,2024-07-11T12:34:42
2388029-88,204412,1.0,2024-07-11T12:34:41
2388029-88,224117,1.0,2024-07-11T12:34:41
2388029-88,160640,1.0,2024-07-11T12:34:40
2388029-88,229069,1.0,2024-07-11T12:34:40
2388029-88,227433,1.0,2024-07-11T12:34:39
2388029-88,204356,1.0,2024-07-11T12:34:37
2388029-88,141408,1.0,2024-07-11T12:34:35
2388029-88,204404,1.0,2024-07-11T12:34:35
2388029-88,204406,1.0,2024-07-11T12:34:35
2388029-88,220651,1.0,2024-07-11T12:34:35
2388029-88,92346,1.0,2024-07-11T12:34:34
2388029-88,220693,1.0,2024-07-11T12:34:34
2388029-88,91228,1.0,2024-07-11T12:34:33
2388029-88,220536,1.0,2024-07-11T12:34:33
2388029-88,220537,1.0,2024-07-11T12:34:33
2388029-88,220638,1.0,2024-07-11T12:34:32
2388029-88,178908,1.0,2024-07-11T12:34:29
2388029-88,178985,1.0,2024-07-11T12:34:28
2388029-88,204462,1.0,2024-07-11T12:34:28
2388029-88,220533,1.0,2024-07-11T12:34:28
2388029-88,204426,1.0,2024-07-11T12:34:27
2388029-88,226837,1.0,2024-07-11T12:34:27
2388029-88,161550,1.0,2024-07-11T12:34:25
2388029-88,178931,1.0,2024-07-11T12:34:25
2388029-88,220623,1.0,2024-07-11T12:34:25
2388029-88,160592,1.0,2024-07-11T12:34:23
2388029-88,204453,1.0,2024-07-11T12:34:23
2388029-88,220571,1.0,2024-07-11T12:34:23
2388029-88,220688,1.0,2024-07-11T12:34:23
2388029-88,220701,1.0,2024-07-11T12:34:22
2388029-88,133439,1.0,2024-07-11T12:34:21
2388029-88,209787,1.0,2024-07-11T12:34:21
2388029-88,220659,1.0,2024-07-11T12:34:21
2388029-88,66385,1.0,2024-07-11T12:34:20
2388029-88,204567,1.0,2024-07-11T12:34:20
2388029-88,220692,1.0,2024-07-11T12:34:20
2388029-88,220545,1.0,2024-07-11T12:34:19
2388029-88,228797,1.0,2024-07-11T12:34:19
2388029-88,204398,1.0,2024-07-11T12:34:18
2388029-88,220626,1.0,2024-07-11T12:34:18
2388029-88,220686,1.0,2024-07-11T12:34:18
2388029-88,220546,1.0,2024-07-11T12:34:17
2388029-88,220583,1.0,2024-07-11T12:34:17
2388029-88,220593,1.0,2024-07-11T12:34:17
2388029-88,220703,1.0,2024-07-11T12:34:17
2388029-88,178993,1.0,2024-07-11T12:34:16
2388029-88,220671,1.0,2024-07-11T12:34:16
2388029-88,220684,1.0,2024-07-11T12:34:16
2388029-88,74262,1.0,2024-07-11T12:34:15
2388029-88,220584,1.0,2024-07-11T12:34:15
2388029-88,74273,1.0,2024-07-11T12:34:14
2388029-88,92699,1.0,2024-07-11T12:34:13
2388029-88,220644,1.0,2024-07-11T12:34:13
2388029-88,74374,1.0,2024-07-11T12:34:12
2388029-88,204395,1.0,2024-07-11T12:34:12
2388029-88,220663,1.0,2024-07-11T12:34:12
2388029-88,220567,1.0,2024-07-11T12:34:11
2388029-88,74428,1.0,2024-07-11T12:34:10
2388029-88,204379,1.0,2024-07-11T12:34:10
2388029-88,220639,1.0,2024-07-11T12:34:10
2388029-88,228616,1.0,2024-07-11T12:34:10
2388029-88,178975,1.0,2024-07-11T12:34:08
2388029-88,163321,1.0,2024-07-11T12:34:07
2388029-88,204390,1.0,2024-07-11T12:34:07
2388029-88,220620,1.0,2024-07-11T12:34:07
2388029-88,221378,1.0,2024-07-11T12:34:07
2388029-88,74858,1.0,2024-07-11T12:34:06
2388029-88,204549,1.0,2024-07-11T12:34:06
2388029-88,220650,1.0,2024-07-11T12:34:06
2388029-88,220581,1.0,2024-07-11T12:34:05
2388029-88,220613,1.0,2024-07-11T12:34:05
2388029-88,220632,1.0,2024-07-11T12:34:05
2388029-88,220672,1.0,2024-07-11T12:34:04
2388029-88,222429,1.0,2024-07-11T12:34:04
2388029-88,204408,1.0,2024-07-11T12:34:03
2388029-88,204497,1.0,2024-07-11T12:34:03
2388029-88,160629,1.0,2024-07-11T12:34:02
2388029-88,191923,1.0,2024-07-11T12:34:02
2388029-88,73433,1.0,2024-07-11T12:34:01
2388029-88,220559,1.0,2024-07-11T12:34:01
2388029-88,220595,1.0,2024-07-11T12:34:01
2388029-88,204368,1.0,2024-07-11T12:34:00
2388029-88,206018,1.0,2024-07-11T12:34:00
2388029-88,220697,1.0,2024-07-11T12:34:00
2388029-88,220706,1.0,2024-07-11T12:34:00
2388029-88,98148,1.0,2024-07-11T12:33:59
2388029-88,160569,1.0,2024-07-11T12:33:59
2388029-88,160673,1.0,2024-07-11T12:33:58
2388029-88,204495,1.0,2024-07-11T12:33:58
2388029-88,220538,1.0,2024-07-11T12:33:58
2388029-88,221328,1.0,2024-07-11T12:33:58
2388029-88,73579,1.0,2024-07-11T12:33:57
2388029-88,220635,1.0,2024-07-11T12:33:56
2388029-88,220666,1.0,2024-07-11T12:33:56
2388029-88,74454,1.0,2024-07-11T12:33:55
2388029-88,220662,1.0,2024-07-11T12:33:55
2388029-88,221148,1.0,2024-07-11T12:33:54
2388029-88,160538,1.0,2024-07-11T12:33:53
2388029-88,178910,1.0,2024-07-11T12:33:53
2388029-88,204387,1.0,2024-07-11T12:33:53
2388029-88,220586,1.0,2024-07-11T12:33:53
2388029-88,222142,1.0,2024-07-11T12:33:52
2388029-88,160548,1.0,2024-07-11T12:33:51
2388029-88,178881,1.0,2024-07-11T12:33:51
2388029-88,214694,1.0,2024-07-11T12:33:51
2388029-88,220614,1.0,2024-07-11T12:33:50
2388029-88,141456,1.0,2024-07-11T12:33:49
2388029-88,178992,1.0,2024-07-11T12:33:49
2388029-88,178857,1.0,2024-07-11T12:33:48
2388029-88,141431,1.0,2024-07-11T12:33:47
2388029-88,188097,1.0,2024-07-11T12:33:47
2388029-88,224333,1.0,2024-07-11T12:33:47
2388029-88,204528,1.0,2024-07-11T12:33:46
2388029-88,205550,1.0,2024-07-11T12:33:45
2388029-88,220550,1.0,2024-07-11T12:33:45
2388029-88,204507,1.0,2024-07-11T12:33:42
2388029-88,73531,1.0,2024-07-11T12:33:41
2388029-88,204485,1.0,2024-07-11T12:33:40
2388029-88,204506,1.0,2024-07-11T12:33:40
2388029-88,220575,1.0,2024-07-11T12:33:39
2388029-88,220629,1.0,2024-07-11T12:33:38
2388029-88,178954,1.0,2024-07-11T12:33:37
2388029-88,74371,1.0,2024-07-11T12:33:36
2388029-88,150418,1.0,2024-07-11T12:33:36
2388029-88,204464,1.0,2024-07-11T12:33:36
2388029-88,160591,1.0,2024-07-11T12:33:35
2388029-88,204540,1.0,2024-07-11T12:33:35
2388029-88,220589,1.0,2024-07-11T12:33:34
2388029-88,178876,1.0,2024-07-11T12:33:33
2388029-88,220542,1.0,2024-07-11T12:33:33
2388029-88,229333,1.0,2024-07-11T12:33:33
2388029-88,171617,1.0,2024-07-11T12:33:32
2388029-88,180214,1.0,2024-07-11T12:33:32
2388029-88,178829,1.0,2024-07-11T12:33:31
2388029-88,220572,1.0,2024-07-11T12:33:31
2388029-88,74171,1.0,2024-07-11T12:33:29
2388029-88,160545,1.0,2024-07-11T12:33:29
2388029-88,109429,1.0,2024-07-11T12:33:27
2388029-88,178972,1.0,2024-07-11T12:33:27
2388029-88,204365,1.0,2024-07-11T12:33:27
2388029-88,220553,1.0,2024-07-11T12:33:27
2388029-88,220588,1.0,2024-07-11T12:33:27
2388029-88,122974,1.0,2024-07-11T12:33:26
2388029-88,141470,1.0,2024-07-11T12:33:26
2388029-88,220641,1.0,2024-07-11T12:33:26
2388029-88,220670,1.0,2024-07-11T12:33:26
2388029-88,220696,1.0,2024-07-11T12:33:26
2388029-88,220534,1.0,2024-07-11T12:33:25
2388029-88,220664,1.0,2024-07-11T12:33:25
2388029-88,122195,1.0,2024-07-11T12:33:24
2388029-88,204501,1.0,2024-07-11T12:33:24
2388029-88,204512,1.0,2024-07-11T12:33:24
2388029-88,220576,1.0,2024-07-11T12:33:23
2388029-88,220582,1.0,2024-07-11T12:33:21
2388029-88,220622,1.0,2024-07-11T12:33:21
2388029-88,204409,1.0,2024-07-11T12:33:19
2388029-88,220654,1.0,2024-07-11T12:33:19
2388029-88,68720,1.0,2024-07-11T12:33:18
2388029-88,220547,1.0,2024-07-11T12:33:18
2388029-88,204388,1.0,2024-07-11T12:33:15
2388029-88,220628,1.0,2024-07-11T12:33:15
2388029-88,220529,1.0,2024-07-11T12:33:12
2388029-88,80815,1.0,2024-07-11T12:33:11
2388029-88,204457,1.0,2024-07-11T12:33:11
2388029-88,229112,1.0,2024-07-11T12:33:11
2388029-88,220656,1.0,2024-07-11T12:33:09
2388029-88,220570,1.0,2024-07-11T12:33:08
2388029-88,141391,1.0,2024-07-11T12:33:07
2388029-88,220528,1.0,2024-07-11T12:33:07
2388029-88,220549,1.0,2024-07-11T12:33:02
2388837-35,220570,1.0,2024-02-21T19:43:22
2388837-35,141456,1.0,2024-02-21T19:43:21
2388837-35,160559,1.0,2024-02-21T19:43:18
2388837-35,74454,1.0,2024-02-21T19:42:48
2388837-35,215043,1.0,2024-02-21T19:42:41
2388837-35,74371,1.0,2024-02-21T19:42:40
2388837-35,178866,1.0,2024-02-21T19:42:39
2388837-35,178895,1.0,2024-02-21T19:42:24
2388837-35,98057,1.0,2024-02-21T19:42:21
2388837-35,220661,1.0,2024-02-21T19:42:20
2388837-35,141518,1.0,2024-02-21T19:42:19
2388837-35,123086,1.0,2024-02-21T19:42:00
2388837-35,220608,1.0,2024-02-21T19:41:52
2388837-35,74159,1.0,2024-02-21T19:41:42
2388837-35,80815,1.0,2024-02-21T19:41:31
2388837-35,204559,1.0,2024-02-21T19:41:30
2388837-35,204364,1.0,2024-02-21T19:41:29
2388837-35,220640,1.0,2024-02-21T19:41:24
2388837-35,141487,1.0,2024-02-21T19:41:23
2388837-35,182146,1.0,2024-02-21T19:41:17
2388837-35,171617,1.0,2024-02-21T19:41:10
2388837-35,220704,1.0,2024-02-21T19:41:06
2388837-35,66828,1.0,2024-02-21T19:41:03
2388837-35,204473,1.0,2024-02-21T19:41:02
2388837-35,220641,1.0,2024-02-21T19:40:57
2388837-35,220528,1.0,2024-02-21T19:40:36
2388837-35,220683,1.0,2024-02-21T19:40:36
2388837-35,220687,1.0,2024-02-21T19:40:31
2388837-35,205476,1.0,2024-02-21T19:40:24
2388837-35,220533,1.0,2024-02-21T19:40:20
2388837-35,204539,1.0,2024-02-21T19:40:15
2388837-35,220647,1.0,2024-02-21T19:40:12
2388837-35,141391,1.0,2024-02-21T19:40:10
2388837-35,178860,1.0,2024-02-21T19:40:10
2388837-35,141411,1.0,2024-02-21T19:40:08
2388837-35,160666,1.0,2024-02-21T19:39:59
2388837-35,220556,1.0,2024-02-21T19:39:51
2388837-35,220595,1.0,2024-02-21T19:39:51
2388837-35,204528,1.0,2024-02-21T19:39:49
2388837-35,73701,1.0,2024-02-21T19:39:47
2388837-35,205865,1.0,2024-02-21T19:39:40
2388837-35,92102,1.0,2024-02-21T19:39:38
2388837-35,220670,1.0,2024-02-21T19:39:34
2388837-35,204374,1.0,2024-02-21T19:39:33
2388837-35,178963,1.0,2024-02-21T19:39:27
2388837-35,204533,1.0,2024-02-21T19:39:27
2388837-35,178966,1.0,2024-02-21T19:39:26
2388837-35,220588,1.0,2024-02-21T19:39:25
2388837-35,204427,1.0,2024-02-21T19:39:24
2388837-35,160510,1.0,2024-02-21T19:39:21
